# LRA Stimulus Response — Time Series Data
# Source file:      ramp_90to60BPM_8s_210Hz.mp3
# Generated:        2026-07-13 15:48:01
# Stimulus duration:8.000 s
# Analysis window:  0.445s to 8.661s (clipped 0.4s at start, 0.8s+ at end,
#                    plus automatic trim of any trailing cutoff-ring artifact)
# Accel sample rate: 1594.7-1753.7 Hz (range across windows; 1677.6 Hz overall for this recording)
#                    peak_freq_hz below uses EACH WINDOW'S OWN rate (spread: 159.0 Hz) for maximum accuracy per instant
# FFT window size:  200 ms (335 samples)
# FFT step size:    50 ms
# FFT freq resolution: ~5.01 Hz per bin (at overall rate)
# LRA resonance:    210 Hz (free-air, characterized separately)
# Rows:             167
#
# To recreate plot in Python:
#   import numpy as np, matplotlib.pyplot as plt
#   data = np.loadtxt('filename.txt', delimiter='	', comments='#')
#   t, rms, freq = data[:,0], data[:,1], data[:,2]
#   fig, (ax1, ax2) = plt.subplots(2,1, sharex=True)
#   ax1.plot(t, rms);  ax1.set_ylabel('RMS Acceleration (g)')
#   ax2.plot(t, freq); ax2.set_ylabel('Dominant Frequency (Hz)')
#   plt.show()
#
# Columns:
# time_s	rms_g	peak_freq_hz
4.9000	0.027603	208.88
4.9499	0.005844	34.84
5.0003	0.005257	25.35
5.0496	0.005490	25.06
5.0967	0.005775	39.88
5.1483	0.005377	26.14
5.1973	0.005426	34.90
5.2398	0.005100	35.55
5.2902	0.005005	30.41
5.3400	0.004846	24.89
5.3934	0.399541	210.74
5.4400	1.026754	218.34
5.4937	1.216668	215.40
5.5410	1.224655	219.34
5.5971	1.175907	222.25
5.6400	0.700400	215.36
5.6898	0.158869	197.95
5.7400	0.018691	208.38
5.7902	0.004923	189.26
5.8410	0.004795	144.57
5.8900	0.004501	29.90
5.9400	0.004326	30.06
5.9903	0.004408	30.10
6.0366	0.004330	30.43
6.0887	0.004405	15.03
6.1366	0.004674	24.92
6.1878	0.004561	25.52
6.2367	0.004599	25.70
6.2835	0.700431	214.24
6.3306	1.157377	217.78
6.3801	1.253266	209.53
6.4366	1.255481	209.52
6.4876	1.064468	210.60
6.5352	0.502729	210.69
6.5837	0.085517	203.50
6.6306	0.010398	209.70
6.6801	0.005716	40.62
6.7299	0.005284	39.96
6.7801	0.005076	39.89
6.8302	0.005308	34.84
6.8801	0.005409	34.90
6.9302	0.005424	29.94
6.9801	0.005377	40.58
7.0293	0.005211	39.99
7.0766	0.005067	84.75
7.1235	0.004877	29.89
7.1766	0.148167	195.74
7.2202	0.949950	213.56
7.2702	1.209109	211.51
7.3201	1.229592	208.05
7.3792	1.225761	211.14
7.4263	0.801718	208.78
7.4732	0.250351	211.14
7.5207	0.032587	215.46
7.5702	0.005888	45.63
7.6201	0.005454	45.00
7.6699	0.005475	44.86
7.7201	0.005144	34.91
7.7702	0.004991	49.66
7.8200	0.004948	49.83
7.8707	0.004937	49.86
7.9201	0.004960	40.54
7.9691	0.004581	85.48
8.0167	0.004319	25.10
8.0682	0.004884	26.04
8.1167	0.004883	24.93
8.1601	0.005162	24.17
8.2142	0.005461	35.34
8.2653	0.004879	34.85
8.3142	0.004993	34.90
8.3603	0.005102	25.60
8.4102	0.004890	30.53
8.4601	0.004996	24.95
8.5102	0.005015	9.90
8.5601	0.004885	24.86
8.6115	0.004778	25.10
8.6607	0.005164	25.36
