# LRA Top-5 Frequency Peaks — Condensed Summary
# Source file: rissettrhythm reverse.mp3
# Generated:   2026-07-13 15:06:22
# Accel sample rate: 1624.6-1806.7 Hz per-window range (1715.1 Hz overall)
# Freq resolution:   5.00 Hz per bin (peaks below are quantized to this common grid;
#                    each window measured at its own real rate, then
#                    resampled here for cross-window comparability)
# Rows:        160
#
# For each time window, the top 5 frequency peaks by magnitude,
# sorted strongest first. Each peak is reported in BOTH units:
#   peakN_g  = linear amplitude in g (true physical intensity)
#   peakN_db = 20*log10(g) (compressed range — easier to compare
#              strong vs weak components, e.g. Shepard octave partners)
#
# NOTE: adjacent bins around one physical tone can both appear as
# separate 'peaks' — treat peaks within 1-2 bins of each other as
# the same component.
#
time_s	peak1_hz	peak1_g	peak1_db	peak2_hz	peak2_g	peak2_db	peak3_hz	peak3_g	peak3_db	peak4_hz	peak4_g	peak4_db	peak5_hz	peak5_g	peak5_db
3.6125	195.0	57.90960	35.3	190.0	52.83027	34.5	110.0	43.46179	32.8	180.0	38.55805	31.7	200.0	36.98005	31.4
3.6639	160.0	58.52691	35.3	195.0	57.16729	35.1	185.0	47.73382	33.6	155.0	46.42967	33.3	165.0	43.78980	32.8
3.7154	190.0	57.47031	35.2	195.0	55.59963	34.9	160.0	55.25712	34.8	155.0	50.92169	34.1	165.0	50.64652	34.1
3.7602	165.0	72.15970	37.2	195.0	65.09911	36.3	200.0	45.85861	33.2	190.0	40.19644	32.1	160.0	40.10615	32.1
3.8133	190.0	62.41436	35.9	165.0	44.48183	33.0	170.0	40.99924	32.3	185.0	40.99284	32.3	195.0	37.30947	31.4
3.8618	190.0	46.48038	33.3	245.0	34.25239	30.7	255.0	32.08177	30.1	165.0	28.29025	29.0	185.0	27.64362	28.8
3.9103	195.0	29.06698	29.3	190.0	28.71328	29.2	200.0	25.27062	28.1	150.0	23.90285	27.6	215.0	23.41711	27.4
3.9597	190.0	52.10815	34.3	150.0	50.00762	34.0	155.0	33.63361	30.5	145.0	28.35176	29.1	200.0	26.03052	28.3
4.0053	155.0	43.45304	32.8	150.0	35.99259	31.1	195.0	35.44474	31.0	160.0	34.72178	30.8	165.0	31.56871	30.0
4.0567	150.0	47.41138	33.5	260.0	45.25301	33.1	145.0	36.27414	31.2	265.0	35.92387	31.1	255.0	33.51768	30.5
4.1008	205.0	50.62717	34.1	265.0	47.74372	33.6	155.0	39.78622	32.0	150.0	34.40971	30.7	260.0	34.25723	30.7
4.1554	200.0	58.22975	35.3	260.0	48.09517	33.6	255.0	39.18001	31.9	165.0	36.74055	31.3	230.0	30.99612	29.8
4.1997	200.0	37.84653	31.6	270.0	29.02866	29.3	195.0	28.58164	29.1	225.0	25.56237	28.2	190.0	23.97658	27.6
4.2497	195.0	34.69923	30.8	210.0	27.03052	28.6	160.0	26.93451	28.6	205.0	22.80096	27.2	200.0	20.90261	26.4
4.3021	160.0	24.54040	27.8	165.0	23.06034	27.3	180.0	22.25435	26.9	125.0	20.61055	26.3	130.0	18.96265	25.6
4.3497	185.0	41.65540	32.4	190.0	33.30041	30.4	200.0	30.69121	29.7	180.0	29.44275	29.4	195.0	28.97822	29.2
4.3953	185.0	60.15955	35.6	190.0	34.35741	30.7	170.0	33.08396	30.4	205.0	31.01804	29.8	250.0	30.15074	29.6
4.4408	225.0	58.00285	35.3	160.0	56.97502	35.1	180.0	54.72265	34.8	175.0	49.30228	33.9	230.0	48.97025	33.8
4.4953	180.0	97.12351	39.7	145.0	69.54824	36.8	230.0	49.91450	34.0	225.0	49.26529	33.9	160.0	49.23314	33.8
4.5497	180.0	66.44811	36.4	145.0	62.25987	35.9	225.0	58.51640	35.3	150.0	50.93937	34.1	185.0	45.96356	33.2
4.5997	150.0	61.51755	35.8	185.0	60.00356	35.6	155.0	56.89919	35.1	190.0	48.08502	33.6	145.0	45.53358	33.2
4.6397	180.0	48.99111	33.8	185.0	43.22568	32.7	130.0	41.69579	32.4	190.0	40.40015	32.1	135.0	39.76529	32.0
4.6960	190.0	29.27371	29.3	175.0	22.74951	27.1	180.0	22.06202	26.9	195.0	20.64474	26.3	265.0	19.55179	25.8
4.7461	195.0	37.82330	31.6	155.0	35.78297	31.1	145.0	31.96432	30.1	135.0	28.38912	29.1	170.0	26.27624	28.4
4.7947	145.0	49.61100	33.9	150.0	44.58075	33.0	155.0	33.04113	30.4	195.0	31.04967	29.8	160.0	28.45830	29.1
4.8397	145.0	60.25821	35.6	150.0	46.24963	33.3	215.0	43.56761	32.8	155.0	38.86477	31.8	140.0	32.22815	30.2
4.8929	140.0	62.47236	35.9	210.0	60.70871	35.7	150.0	49.13847	33.8	145.0	45.50858	33.2	230.0	45.38535	33.1
