# LRA Top-5 Frequency Peaks — Condensed Summary
# Source file: rissettrhythm.mp3
# Generated:   2026-07-13 15:48:44
# Accel sample rate: 1644.1-1812.7 Hz per-window range (1710.8 Hz overall)
# Freq resolution:   5.00 Hz per bin (peaks below are quantized to this common grid;
#                    each window measured at its own real rate, then
#                    resampled here for cross-window comparability)
# Rows:        160
#
# For each time window, the top 5 frequency peaks by magnitude,
# sorted strongest first. Each peak is reported in BOTH units:
#   peakN_g  = linear amplitude in g (true physical intensity)
#   peakN_db = 20*log10(g) (compressed range — easier to compare
#              strong vs weak components, e.g. Shepard octave partners)
#
# NOTE: adjacent bins around one physical tone can both appear as
# separate 'peaks' — treat peaks within 1-2 bins of each other as
# the same component.
#
time_s	peak1_hz	peak1_g	peak1_db	peak2_hz	peak2_g	peak2_db	peak3_hz	peak3_g	peak3_db	peak4_hz	peak4_g	peak4_db	peak5_hz	peak5_g	peak5_db
3.9749	200.1	41.94142	32.5	215.1	40.58526	32.2	245.1	40.03944	32.0	240.1	38.38165	31.7	220.1	34.46968	30.7
4.0271	205.1	55.73510	34.9	200.1	54.22586	34.7	225.1	48.03177	33.6	150.1	45.74855	33.2	145.1	43.11905	32.7
4.0748	195.1	90.59725	39.1	145.1	68.81372	36.8	200.1	61.83368	35.8	220.1	44.67353	33.0	170.1	43.08313	32.7
4.1285	200.1	76.45331	37.7	195.1	68.54783	36.7	185.1	61.94851	35.8	145.1	56.28594	35.0	150.1	54.67134	34.8
4.1800	200.1	79.45756	38.0	185.1	58.22989	35.3	150.1	53.69793	34.6	190.1	48.75773	33.8	195.1	45.34195	33.1
4.2304	195.1	53.05089	34.5	200.1	47.82241	33.6	210.1	47.25510	33.5	205.1	42.27324	32.5	165.1	41.05104	32.3
4.2749	170.1	38.61649	31.7	165.1	37.94879	31.6	205.1	31.26070	29.9	200.1	28.46054	29.1	110.1	26.95839	28.6
4.3201	165.1	35.21582	30.9	170.1	27.31994	28.7	220.1	24.67726	27.8	110.1	23.72886	27.5	160.1	21.80059	26.8
4.3703	170.1	30.79560	29.8	165.1	28.88991	29.2	160.1	27.66221	28.8	180.1	24.62577	27.8	250.1	24.61103	27.8
4.4204	250.1	40.87653	32.2	220.1	37.85707	31.6	215.1	37.01278	31.4	245.1	33.76255	30.6	230.1	32.82093	30.3
4.4700	255.1	44.54081	33.0	225.1	35.61474	31.0	250.1	35.49163	31.0	220.1	34.64987	30.8	230.1	33.93012	30.6
4.5205	190.1	57.02743	35.1	220.1	53.88607	34.6	165.1	52.54154	34.4	250.1	47.88084	33.6	230.1	44.67754	33.0
4.5670	190.1	58.56740	35.4	210.1	48.64829	33.7	195.1	47.20701	33.5	245.1	44.59008	33.0	150.1	43.53230	32.8
4.6200	195.1	61.38126	35.8	200.1	51.95355	34.3	155.1	51.68860	34.3	220.1	37.72113	31.5	205.1	35.39555	31.0
4.6699	195.1	51.66357	34.3	155.1	45.90536	33.2	160.1	43.58878	32.8	165.1	43.35186	32.7	200.1	37.98229	31.6
4.7147	190.1	39.88779	32.0	150.1	39.38067	31.9	155.1	36.38412	31.2	195.1	30.52529	29.7	210.1	26.59653	28.5
4.7620	170.1	46.97368	33.4	155.1	43.37264	32.7	165.1	42.88855	32.6	205.1	39.69050	32.0	200.1	35.06819	30.9
4.8148	165.1	69.36287	36.8	195.1	61.67680	35.8	185.1	58.14729	35.3	190.1	43.49925	32.8	160.1	40.86888	32.2
4.8600	190.1	88.59688	38.9	155.1	69.60446	36.9	150.1	58.45760	35.3	160.1	58.41186	35.3	145.1	53.99402	34.6
4.9149	160.1	81.55582	38.2	195.1	75.52924	37.6	200.1	56.00183	35.0	155.1	50.92879	34.1	130.1	49.60506	33.9
4.9673	150.1	72.06221	37.2	190.1	61.37255	35.8	195.1	59.05165	35.4	155.1	49.87811	34.0	255.1	40.09866	32.1
5.0147	200.1	75.40818	37.5	205.1	60.23083	35.6	155.1	51.40553	34.2	115.1	50.53006	34.1	180.1	46.38149	33.3
5.0673	205.1	50.36979	34.0	195.1	44.29578	32.9	150.1	38.61287	31.7	115.1	38.20858	31.6	200.1	36.78892	31.3
5.1148	195.1	48.61557	33.7	200.1	47.19886	33.5	185.1	47.06602	33.5	225.1	40.12454	32.1	210.1	39.94429	32.0
5.1604	205.1	46.87791	33.4	200.1	44.91479	33.0	195.1	41.17575	32.3	190.1	39.93284	32.0	220.1	38.53878	31.7
5.2148	260.1	48.71005	33.8	250.1	48.67290	33.7	245.1	43.29582	32.7	255.1	42.88842	32.6	240.1	37.20177	31.4
5.2600	255.1	53.18399	34.5	250.1	51.75298	34.3	245.1	46.93636	33.4	260.1	40.73714	32.2	240.1	38.75927	31.8
5.3138	255.1	57.10212	35.1	260.1	50.45846	34.1	250.1	49.77968	33.9	230.1	48.61310	33.7	245.1	43.79180	32.8
5.3618	250.1	58.49309	35.3	195.1	55.83558	34.9	255.1	55.67400	34.9	260.1	52.30506	34.4	165.1	41.74899	32.4
5.4119	160.1	70.74232	37.0	155.1	55.19321	34.8	185.1	51.37971	34.2	215.1	48.31596	33.7	165.1	46.67389	33.4
5.4599	160.1	65.87607	36.4	155.1	61.08799	35.7	165.1	46.65180	33.4	205.1	41.05821	32.3	200.1	38.30929	31.7
5.5120	155.1	64.99623	36.3	160.1	63.62137	36.1	190.1	42.66725	32.6	185.1	38.06978	31.6	200.1	36.62329	31.3
5.5604	195.1	37.48159	31.5	150.1	35.27134	30.9	190.1	32.99683	30.4	170.1	32.61473	30.3	160.1	29.52299	29.4
5.6104	195.1	26.07534	28.3	200.1	23.09195	27.3	205.1	17.37209	24.8	185.1	16.77129	24.5	190.1	16.24681	24.2
5.6550	150.1	42.78915	32.6	140.1	40.22397	32.1	145.1	39.66342	32.0	155.1	39.26964	31.9	135.1	35.42670	31.0
5.7066	155.1	62.90650	36.0	210.1	61.63941	35.8	205.1	58.09250	35.3	150.1	56.48368	35.0	160.1	39.84054	32.0
5.7590	210.1	90.92047	39.2	155.1	72.57679	37.2	160.1	66.71286	36.5	205.1	62.22832	35.9	180.1	54.39164	34.7
5.8099	200.1	83.64882	38.4	155.1	72.85580	37.2	150.1	65.96128	36.4	205.1	61.34060	35.8	195.1	54.78083	34.8
5.8549	210.1	76.81221	37.7	215.1	58.57674	35.4	205.1	51.65904	34.3	160.1	48.71566	33.8	185.1	47.13696	33.5
5.9073	210.1	51.21943	34.2	215.1	47.76224	33.6	190.1	42.65638	32.6	205.1	42.02617	32.5	175.1	40.58460	32.2
5.9549	170.1	43.70726	32.8	225.1	35.81162	31.1	230.1	26.49234	28.5	135.1	23.19794	27.3	115.1	22.89340	27.2
5.9999	175.1	40.17188	32.1	235.1	26.39212	28.4	180.1	24.04053	27.6	115.1	20.24495	26.1	230.1	20.07864	26.1
6.0500	235.1	45.26654	33.1	240.1	40.13354	32.1	245.1	39.29746	31.9	250.1	32.34845	30.2	170.1	31.97263	30.1
6.0949	240.1	44.11809	32.9	235.1	39.44301	31.9	245.1	37.34129	31.4	230.1	37.01493	31.4	195.1	31.63228	30.0
6.1508	240.1	47.27722	33.5	200.1	47.08086	33.5	210.1	46.78054	33.4	230.1	40.78843	32.2	245.1	39.32743	31.9
6.2003	195.1	67.55283	36.6	160.1	53.15035	34.5	235.1	47.63642	33.6	230.1	45.34528	33.1	200.1	39.97786	32.0
6.2501	205.1	51.50300	34.2	160.1	44.87795	33.0	210.1	43.09454	32.7	165.1	42.37680	32.5	170.1	37.02224	31.4
6.3004	165.1	46.65497	33.4	160.1	42.86704	32.6	210.1	42.71747	32.6	205.1	42.24625	32.5	170.1	35.88313	31.1
6.3473	205.1	45.01544	33.1	155.1	44.97852	33.1	200.1	40.75207	32.2	210.1	33.56240	30.5	150.1	28.89020	29.2
6.3949	215.1	40.29981	32.1	210.1	38.92826	31.8	175.1	34.97650	30.9	200.1	32.83864	30.3	180.1	32.51621	30.2
6.4468	205.1	65.80088	36.4	175.1	61.76428	35.8	230.1	52.06701	34.3	195.1	50.41185	34.1	180.1	43.66886	32.8
6.4949	205.1	100.83756	40.1	170.1	58.98530	35.4	155.1	53.92713	34.6	180.1	49.38497	33.9	230.1	45.39472	33.1
6.5476	195.1	72.59472	37.2	200.1	65.31919	36.3	160.1	58.21821	35.3	145.1	53.59097	34.6	155.1	51.78634	34.3
6.5949	205.1	78.42639	37.9	160.1	59.78425	35.5	200.1	59.66553	35.5	210.1	57.98915	35.3	165.1	55.09146	34.8
6.6474	205.1	72.22380	37.2	170.1	66.21480	36.4	200.1	62.85530	36.0	115.1	50.01987	34.0	190.1	44.71814	33.0
6.6949	165.1	60.07778	35.6	180.1	53.56171	34.6	195.1	49.58428	33.9	185.1	44.98207	33.1	110.1	41.69090	32.4
6.7474	185.1	58.15617	35.3	200.1	57.22565	35.2	170.1	50.64980	34.1	165.1	44.62864	33.0	210.1	40.42066	32.1
6.7990	185.1	56.79846	35.1	200.1	52.53687	34.4	170.1	46.27942	33.3	165.1	45.15477	33.1	190.1	41.09069	32.3
6.8460	255.1	46.87043	33.4	260.1	46.12394	33.3	265.1	39.16673	31.9	175.1	36.74966	31.3	180.1	33.52255	30.5
6.8939	255.1	45.76305	33.2	195.1	45.03284	33.1	260.1	43.12110	32.7	265.1	41.37839	32.3	250.1	40.20540	32.1
6.9430	270.1	45.94687	33.2	265.1	45.46060	33.2	200.1	43.93017	32.9	260.1	42.54280	32.6	230.1	40.09592	32.1
6.9948	165.1	55.69010	34.9	255.1	48.81055	33.8	260.1	48.04913	33.6	160.1	47.17278	33.5	190.1	43.53296	32.8
7.0400	165.1	64.55081	36.2	170.1	60.87810	35.7	160.1	48.31690	33.7	190.1	40.46124	32.1	225.1	36.98754	31.4
7.0949	170.1	64.90282	36.2	165.1	62.07607	35.9	160.1	37.23653	31.4	195.1	36.56460	31.3	175.1	35.14819	30.9
7.1404	165.1	61.93773	35.8	170.1	52.54733	34.4	160.1	41.59109	32.4	190.1	39.22497	31.9	175.1	33.94280	30.6
7.1904	155.1	23.91186	27.6	130.1	23.17589	27.3	205.1	21.15785	26.5	165.1	19.18190	25.7	135.1	17.64188	24.9
7.2355	195.1	36.23680	31.2	205.1	34.98866	30.9	180.1	34.52217	30.8	190.1	29.55312	29.4	185.1	28.53059	29.1
7.2873	170.1	58.86550	35.4	165.1	58.09547	35.3	220.1	48.24653	33.7	175.1	44.21291	32.9	255.1	42.48975	32.6
7.3411	160.1	66.82915	36.5	175.1	53.96915	34.6	215.1	52.22517	34.4	225.1	50.59173	34.1	170.1	44.30514	32.9
7.3903	160.1	69.53678	36.8	195.1	58.15762	35.3	200.1	56.89737	35.1	225.1	54.03102	34.7	175.1	51.24920	34.2
7.4400	200.1	62.21348	35.9	180.1	59.43984	35.5	230.1	59.24921	35.5	215.1	54.40282	34.7	205.1	52.99568	34.5
7.4904	205.1	57.84006	35.2	210.1	50.88522	34.1	200.1	47.22933	33.5	195.1	39.09123	31.8	165.1	38.20990	31.6
