# LRA Stimulus Response — Time Series Data
# Source file:      ramp_90to120BPM_12s_210Hz.wav
# Generated:        2026-07-17 14:00:04
# Stimulus duration:12.000 s
# Analysis window:  0.431s to 11.934s (clipped 0.4s at start, 0.8s+ at end,
#                    plus automatic trim of any trailing cutoff-ring artifact)
# Accel sample rate: 1701.2-2026.3 Hz (range across windows; 1891.1 Hz overall for this recording)
#                    peak_freq_hz below uses EACH WINDOW'S OWN rate (spread: 325.1 Hz) for maximum accuracy per instant
# FFT window size:  200 ms (378 samples)
# FFT step size:    50 ms
# FFT freq resolution: ~5.00 Hz per bin (at overall rate)
# LRA resonance:    210 Hz (free-air, characterized separately)
# Rows:             231
#
# To recreate plot in Python:
#   import numpy as np, matplotlib.pyplot as plt
#   data = np.loadtxt('filename.txt', delimiter='	', comments='#')
#   t, rms, freq = data[:,0], data[:,1], data[:,2]
#   fig, (ax1, ax2) = plt.subplots(2,1, sharex=True)
#   ax1.plot(t, rms);  ax1.set_ylabel('RMS Acceleration (g)')
#   ax2.plot(t, freq); ax2.set_ylabel('Dominant Frequency (Hz)')
#   plt.show()
#
# Columns:
# time_s	rms_g	peak_freq_hz
5.4124	0.575396	209.35
5.4595	0.116620	209.91
5.5125	0.017767	75.76
5.5595	0.004672	78.60
5.6099	0.004611	53.22
5.6499	0.004581	104.76
5.6999	0.004667	83.75
5.7499	0.768997	239.26
5.7999	1.164185	229.86
5.8500	1.209870	222.10
5.9125	1.211643	229.86
5.9699	0.946233	228.39
6.0126	0.347455	219.44
6.0596	0.067863	204.19
6.1125	0.007895	85.34
6.1599	0.004586	62.86
6.1995	0.005094	64.00
6.2499	0.005220	42.02
6.2995	0.414842	4.99
6.3498	1.030629	232.78
6.3995	1.208807	229.07
6.4599	1.216403	232.61
6.5128	1.151854	224.31
6.5599	0.663024	219.83
6.6129	0.141856	202.54
6.6595	0.024583	55.22
6.7098	0.004985	56.62
6.7586	0.004951	56.38
6.8067	0.004689	77.81
6.8541	0.045845	83.45
6.9021	0.879495	238.23
6.9498	1.197979	237.39
7.0073	1.221270	224.89
7.0600	1.221475	225.36
7.1194	0.857985	232.21
7.1667	0.260135	202.52
7.2135	0.045831	203.46
7.2619	0.005676	52.66
7.3101	0.005064	53.50
7.3553	0.004896	26.51
7.3999	0.006712	73.33
7.4499	0.816303	234.41
7.4999	1.180072	228.49
7.5595	1.221039	222.07
7.6138	1.222374	226.86
7.6699	0.921691	230.64
7.7153	0.330651	204.46
7.7628	0.060073	210.05
7.8138	0.006772	46.20
7.8599	0.003979	47.96
7.9096	0.004440	47.25
7.9499	0.005575	52.49
7.9998	0.787632	237.18
8.0499	1.166478	222.69
8.1100	1.202584	222.08
8.1694	1.203903	227.30
8.2199	0.917376	234.26
8.2649	0.318563	204.31
8.3138	0.058519	204.63
8.3600	0.006881	30.68
8.4100	0.004382	32.16
8.4599	0.004342	15.75
8.4999	0.051018	15.75
8.5500	0.883087	239.36
8.5999	1.192657	222.25
8.6599	1.213398	222.18
8.7197	1.213321	222.08
8.7699	0.847252	237.04
8.8200	0.242531	210.73
8.8619	0.039802	210.28
8.9138	0.004903	84.04
8.9596	0.004899	85.33
9.0099	0.004772	82.23
9.0606	0.365305	224.60
9.1079	1.004629	233.92
9.1595	1.183720	228.57
9.2188	1.192432	230.80
9.2738	1.139524	227.20
9.3196	0.658923	208.21
9.3700	0.151436	214.40
9.4200	0.027151	40.73
9.4599	0.005039	36.03
9.5155	0.005283	120.41
9.5637	0.005415	54.96
9.6099	0.709647	236.44
9.6595	1.131015	236.22
9.7137	1.197125	232.79
9.7697	1.198993	225.58
9.8199	0.975996	237.39
9.8734	0.409657	199.26
9.9196	0.069793	194.98
9.9699	0.008098	119.80
10.0194	0.004114	15.37
10.0649	0.004445	21.01
10.1142	0.315368	4.99
10.1599	0.987187	238.53
10.2138	1.195387	226.64
10.2698	1.205039	222.06
10.3299	1.165494	232.65
10.3799	0.709283	227.72
10.4200	0.162025	205.90
10.4756	0.028261	218.79
10.5236	0.004853	56.48
10.5709	0.004739	57.12
10.6142	0.024226	61.76
10.6659	0.845385	235.76
10.7137	1.172546	226.58
10.7729	1.204200	225.43
10.8299	1.205051	226.19
10.8827	0.871273	234.45
10.9298	0.278504	210.52
10.9766	0.049477	214.10
11.0242	0.005508	209.81
11.0737	0.004708	25.80
11.1199	0.004984	78.93
11.1699	0.727008	228.94
11.2137	1.135121	232.66
11.2741	1.200057	226.97
11.3300	1.202093	218.68
11.3852	0.967050	227.62
11.4326	0.410221	219.52
11.4798	0.073430	210.53
11.5299	0.009123	108.53
11.5747	0.004849	61.71
11.6256	0.004762	47.07
11.6738	0.653884	238.78
11.7201	1.104723	242.89
11.7752	1.190776	225.57
11.8299	1.193426	228.71
11.8899	1.007457	232.60
11.9338	0.471591	219.40
