# LRA Stimulus Response — Time Series Data
# Source file:      ramp_90to90BPM_12s_210Hz.wav
# Generated:        2026-07-17 14:00:48
# Stimulus duration:12.000 s
# Analysis window:  0.431s to 11.831s (clipped 0.4s at start, 0.8s+ at end,
#                    plus automatic trim of any trailing cutoff-ring artifact)
# Accel sample rate: 1693.0-2036.6 Hz (range across windows; 1902.7 Hz overall for this recording)
#                    peak_freq_hz below uses EACH WINDOW'S OWN rate (spread: 343.6 Hz) for maximum accuracy per instant
# FFT window size:  200 ms (380 samples)
# FFT step size:    50 ms
# FFT freq resolution: ~5.01 Hz per bin (at overall rate)
# LRA resonance:    210 Hz (free-air, characterized separately)
# Rows:             228
#
# To recreate plot in Python:
#   import numpy as np, matplotlib.pyplot as plt
#   data = np.loadtxt('filename.txt', delimiter='	', comments='#')
#   t, rms, freq = data[:,0], data[:,1], data[:,2]
#   fig, (ax1, ax2) = plt.subplots(2,1, sharex=True)
#   ax1.plot(t, rms);  ax1.set_ylabel('RMS Acceleration (g)')
#   ax2.plot(t, freq); ax2.set_ylabel('Dominant Frequency (Hz)')
#   plt.show()
#
# Columns:
# time_s	rms_g	peak_freq_hz
2.5398	0.006375	10.58
2.5849	0.004281	10.47
2.6316	0.004503	10.44
2.6815	0.004662	10.16
2.7309	0.004928	50.28
2.7812	0.004932	57.89
2.8310	0.493196	229.39
2.8711	1.064705	231.83
2.9309	1.197890	232.64
2.9929	1.201716	222.22
3.0410	1.095963	232.52
3.0910	0.557454	206.48
3.1411	0.096953	199.06
3.1909	0.012965	100.24
3.2415	0.004518	95.78
3.2910	0.004673	97.17
3.3390	0.004639	57.16
3.3859	0.004406	62.96
3.4334	0.004380	20.78
3.4811	0.169977	71.41
3.5309	0.928651	233.39
3.5815	1.174005	221.69
3.6428	1.184429	222.16
3.7015	1.172387	230.46
3.7509	0.735831	235.88
3.7935	0.159464	206.11
3.8415	0.023664	209.31
3.8951	0.004468	111.10
3.9415	0.004412	234.90
3.9910	0.004541	41.24
4.0419	0.004568	46.04
4.0900	0.004537	51.41
4.1365	0.005412	52.76
4.1850	0.784028	240.42
4.2310	1.150988	227.92
4.2935	1.181945	224.69
4.3509	1.182689	222.14
4.4025	0.885341	236.84
4.4510	0.271984	221.64
4.4998	0.042062	209.75
4.5444	0.004502	78.53
4.5927	0.004410	83.54
4.6415	0.004528	80.99
4.6908	0.004446	35.24
4.7414	0.004773	89.48
4.7908	0.004641	10.46
4.8310	0.596558	238.90
4.8814	1.096487	232.08
4.9418	1.180862	222.17
5.0014	1.183120	218.31
5.0509	1.021738	233.63
5.1053	0.444460	209.50
5.1510	0.073765	200.59
5.2014	0.007562	244.16
5.2508	0.004521	10.27
5.2973	0.004559	68.24
5.3453	0.004748	47.08
5.3914	0.004781	20.61
5.4415	0.004907	50.86
5.4908	0.363870	5.00
5.5414	1.000829	233.22
5.5908	1.181453	223.18
5.6510	1.187218	230.50
5.7098	1.130079	232.00
5.7534	0.638774	229.45
5.8015	0.117732	208.27
5.8510	0.014266	10.02
5.9014	0.004087	10.01
5.9530	0.004151	130.96
6.0014	0.004305	247.42
6.0498	0.004313	15.51
6.0908	0.004438	57.91
6.1469	0.068861	5.16
6.1908	0.890186	232.03
6.2433	1.183031	227.90
6.3015	1.196738	226.67
6.3614	1.195026	225.69
6.4108	0.799970	233.49
6.4608	0.181725	215.25
6.5065	0.026432	219.72
6.5513	0.004401	220.23
6.6015	0.004185	40.73
6.6510	0.004709	40.00
6.7034	0.004779	42.14
6.7508	0.004895	217.75
6.7998	0.004967	222.07
6.8434	0.756678	241.71
6.8974	1.165165	236.36
6.9541	1.204897	224.19
7.0108	1.205680	228.96
7.0614	0.938875	230.87
7.1108	0.310277	205.51
7.1614	0.043350	204.50
7.2113	0.004815	83.28
7.2565	0.004490	89.49
7.3024	0.004438	110.12
7.3509	0.004360	107.74
7.4015	0.004370	105.55
7.4509	0.004462	146.82
7.5014	0.548007	223.53
7.5499	1.083190	232.05
7.6023	1.200776	228.47
7.6615	1.203251	230.90
7.7153	1.071455	234.25
7.7615	0.524134	224.49
7.8154	0.076846	204.03
7.8614	0.008056	85.52
7.9109	0.004675	37.52
7.9608	0.004862	35.66
8.0015	0.004813	35.92
8.0572	0.004966	26.11
8.1052	0.005057	104.74
8.1518	0.270920	108.16
8.2015	0.967714	237.65
8.2509	1.174379	224.11
8.3109	1.181779	223.93
8.3709	1.150503	228.93
8.4207	0.678674	228.75
8.4643	0.133394	209.76
8.5158	0.017275	236.00
8.5611	0.004463	5.06
8.6109	0.004764	51.39
8.6614	0.004830	136.63
8.7109	0.004733	136.08
8.7509	0.004822	97.29
8.8084	0.011225	171.73
8.8562	0.822067	226.81
8.9025	1.165767	229.29
8.9620	1.192884	227.65
9.0215	1.193507	223.21
9.0709	0.865220	235.02
9.1225	0.255923	208.20
9.1709	0.040305	204.60
9.2179	0.005535	41.39
9.2659	0.005001	94.21
9.3153	0.004779	93.03
9.3615	0.004621	132.96
9.4109	0.004571	73.66
9.4615	0.004291	110.58
9.5100	0.673033	239.33
9.5509	1.122133	233.32
9.6109	1.201143	231.09
9.6727	1.203320	222.10
9.7215	0.997631	232.08
9.7709	0.434785	205.13
9.8215	0.072478	201.04
9.8720	0.008559	88.99
9.9210	0.004600	10.18
9.9614	0.004658	10.35
10.0179	0.004363	109.73
10.0648	0.004526	99.70
10.1118	0.004440	77.51
10.1615	0.457107	5.07
10.2109	1.041350	233.10
10.2615	1.184404	223.66
10.3215	1.189246	230.15
10.3800	1.098126	232.72
10.4298	0.574255	224.38
10.4715	0.107269	208.95
10.5215	0.014567	223.79
10.5709	0.004537	155.00
10.6215	0.004371	159.56
10.6709	0.004526	20.94
10.7199	0.004436	231.51
10.7615	0.004308	107.76
10.8153	0.123065	66.91
10.8657	0.922874	230.19
10.9152	1.173898	226.69
10.9738	1.185844	225.21
11.0309	1.179739	226.58
11.0827	0.744716	232.22
11.1309	0.169869	210.66
11.1799	0.026739	195.50
11.2250	0.005205	36.64
11.2715	0.004604	104.43
11.3214	0.004590	96.46
11.3709	0.004805	10.01
11.4215	0.004490	87.48
11.4707	0.005300	88.96
11.5153	0.805627	239.38
11.5615	1.173360	231.80
11.6215	1.205263	226.61
11.6815	1.206032	218.82
11.7309	0.897904	227.97
11.7849	0.279747	199.50
11.8315	0.042853	200.49
