# LRA Top-5 Frequency Peaks — Condensed Summary
# Source file: pitch_constant_220to220Hz.wav
# Generated:   2026-07-17 13:58:05
# Accel sample rate: 1526.0-1768.6 Hz per-window range (1634.7 Hz overall)
# Freq resolution:   5.01 Hz per bin (peaks below are quantized to this common grid;
#                    each window measured at its own real rate, then
#                    resampled here for cross-window comparability)
# Rows:        234
#
# For each time window, the top 5 frequency peaks by magnitude,
# sorted strongest first. Each peak is reported in BOTH units:
#   peakN_g  = linear amplitude in g (true physical intensity)
#   peakN_db = 20*log10(g) (compressed range — easier to compare
#              strong vs weak components, e.g. Shepard octave partners)
#
# NOTE: adjacent bins around one physical tone can both appear as
# separate 'peaks' — treat peaks within 1-2 bins of each other as
# the same component.
#
time_s	peak1_hz	peak1_g	peak1_db	peak2_hz	peak2_g	peak2_db	peak3_hz	peak3_g	peak3_db	peak4_hz	peak4_g	peak4_db	peak5_hz	peak5_g	peak5_db
6.2497	215.6	331.35730	50.4	220.6	189.12684	45.5	210.6	155.87733	43.9	336.0	102.20434	40.2	341.0	84.62126	38.5
6.2999	220.6	319.44392	50.1	225.6	210.87592	46.5	215.6	150.91586	43.6	346.0	95.93918	39.6	351.0	69.10432	36.8
6.3497	210.6	282.28582	49.0	215.6	281.42745	49.0	205.6	88.52255	38.9	220.6	84.82532	38.6	330.9	64.77096	36.2
6.4001	220.6	309.28357	49.8	225.6	211.75889	46.5	215.6	158.23865	44.0	346.0	85.56659	38.6	341.0	62.38740	35.9
6.4497	225.6	282.14035	49.0	220.6	276.11533	48.8	215.6	102.77617	40.2	230.7	102.14151	40.2	351.0	71.93913	37.1
6.5011	225.6	330.36256	50.4	220.6	229.57245	47.2	230.7	149.90434	43.5	351.0	74.74676	37.5	215.6	49.37615	33.9
6.5499	225.6	321.67394	50.1	220.6	225.18580	47.1	230.7	145.92328	43.3	351.0	84.67585	38.6	215.6	57.14006	35.1
6.6000	225.6	359.93754	51.1	220.6	200.27095	46.0	230.7	160.09641	44.1	351.0	102.13498	40.2	356.0	80.34493	38.1
6.6497	220.6	278.02863	48.9	215.6	258.21756	48.2	225.6	115.62738	41.3	210.6	95.48854	39.6	341.0	88.28825	38.9
6.6999	220.6	344.48203	50.7	215.6	214.65976	46.6	225.6	128.07180	42.1	341.0	82.62876	38.3	346.0	82.29538	38.3
