Participant,Stimulus,Run,Filename,Modality,Score
3,risset,1,rissettrhythm-1.5.mp3,audio,3.1
3,risset,1,ramp_60to60BPM_8s_700Hz.mp3,haptic,-1.1
3,risset,1,rissettrhythm-2.0.mp3,haptic,4.7
3,risset,1,rissettrhythm-2.0.mp3,both,7.1
3,risset,1,ramp_60to80BPM_8s_700Hz.mp3,audio,1.1
3,risset,1,ramp_100to60BPM_8s_700Hz.mp3,haptic,-1.0
3,risset,1,ramp_80to60BPM_8s_700Hz.mp3,audio,-2.3
3,risset,1,ramp_80to60BPM_8s_700Hz.mp3,haptic,-1.8
3,risset,1,rissettrhythm reverse-2.0.mp3,haptic,4.1
3,risset,1,rissettrhythm.mp3,haptic,-2.8
3,risset,1,rissettrhythm reverse-1.5.mp3,both,-2.7
3,risset,2,ramp_100to60BPM_8s_700Hz.mp3,audio,-1.6
3,risset,2,ramp_100to60BPM_8s_700Hz.mp3,haptic,-1.5
3,risset,2,ramp_90to60BPM_8s_700Hz.mp3,audio,-2.6
3,risset,2,rissettrhythm-2.0.mp3,audio,4.5
3,risset,2,ramp_60to90BPM_8s_700Hz.mp3,audio,1.8
3,risset,2,ramp_100to60BPM_8s_700Hz.mp3,both,-2.7
3,risset,2,ramp_60to60BPM_8s_700Hz.mp3,audio,-0.3
3,risset,2,rissettrhythm reverse-2.0.mp3,audio,-2.3
3,risset,2,rissettrhythm-1.5.mp3,both,3.2
3,risset,2,rissettrhythm.mp3,both,1.2
3,risset,2,rissettrhythm.mp3,haptic,2.3
3,risset,2,ramp_60to100BPM_8s_700Hz.mp3,both,2.8
3,risset,2,ramp_60to90BPM_8s_700Hz.mp3,haptic,0.0
3,risset,2,rissettrhythm-1.5.mp3,audio,2.0
3,risset,2,rissettrhythm reverse.mp3,haptic,2.3
3,risset,2,ramp_60to90BPM_8s_700Hz.mp3,both,1.0
3,risset,2,rissettrhythm.mp3,audio,3.1
3,risset,2,rissettrhythm-2.0.mp3,both,7.2
3,risset,2,ramp_60to80BPM_8s_700Hz.mp3,haptic,2.2
3,risset,2,ramp_60to60BPM_8s_700Hz.mp3,both,0.0
3,risset,2,ramp_60to60BPM_8s_700Hz.mp3,haptic,-0.7
3,risset,2,ramp_60to100BPM_8s_700Hz.mp3,haptic,1.8
3,risset,2,ramp_60to80BPM_8s_700Hz.mp3,audio,2.4
3,risset,2,rissettrhythm reverse-1.5.mp3,audio,-4.6
3,risset,2,ramp_60to80BPM_8s_700Hz.mp3,both,1.6
3,risset,2,ramp_90to60BPM_8s_700Hz.mp3,both,-1.2
3,risset,2,ramp_80to60BPM_8s_700Hz.mp3,audio,-0.8
3,risset,2,rissettrhythm reverse-2.0.mp3,both,-5.7
3,risset,2,rissettrhythm reverse.mp3,audio,-2.4
3,risset,2,ramp_80to60BPM_8s_700Hz.mp3,haptic,-1.2
3,risset,2,ramp_60to100BPM_8s_700Hz.mp3,audio,3.1
3,risset,2,rissettrhythm reverse-1.5.mp3,both,-4.0
3,risset,2,ramp_80to60BPM_8s_700Hz.mp3,both,-1.4
3,risset,2,rissettrhythm reverse-2.0.mp3,haptic,1.0
3,risset,2,rissettrhythm reverse.mp3,both,-2.3
3,risset,2,rissettrhythm-1.5.mp3,haptic,2.7
3,risset,2,rissettrhythm reverse-1.5.mp3,haptic,2.4
3,risset,2,ramp_90to60BPM_8s_700Hz.mp3,haptic,-2.5
3,risset,2,rissettrhythm-2.0.mp3,haptic,5.6
3,risset,3,ramp_60to80BPM_8s_700Hz.mp3,both,1.5
3,risset,3,rissettrhythm-2.0.mp3,both,8.3
3,risset,3,rissettrhythm-2.0.mp3,haptic,7.4
3,risset,3,rissettrhythm-2.0.mp3,audio,6.5
3,risset,3,rissettrhythm.mp3,haptic,-1.4
3,risset,3,ramp_60to80BPM_8s_700Hz.mp3,haptic,0.9
3,risset,3,rissettrhythm-1.5.mp3,audio,4.7
3,risset,3,rissettrhythm reverse.mp3,haptic,-1.6
3,risset,3,rissettrhythm reverse.mp3,both,-3.0
3,risset,3,rissettrhythm reverse-2.0.mp3,audio,-8.1
3,risset,3,ramp_60to60BPM_8s_700Hz.mp3,both,-1.0
3,risset,3,ramp_60to100BPM_8s_700Hz.mp3,haptic,1.0
3,risset,3,ramp_60to100BPM_8s_700Hz.mp3,both,2.0
3,risset,3,rissettrhythm-1.5.mp3,both,4.1
3,risset,3,ramp_60to90BPM_8s_700Hz.mp3,both,2.2
3,risset,3,ramp_60to80BPM_8s_700Hz.mp3,audio,0.0
3,risset,3,rissettrhythm reverse-1.5.mp3,both,-4.4
3,risset,3,rissettrhythm.mp3,audio,4.8
3,risset,3,rissettrhythm reverse-2.0.mp3,both,-3.1
3,risset,3,ramp_80to60BPM_8s_700Hz.mp3,both,-1.8
3,risset,3,rissettrhythm reverse-2.0.mp3,haptic,-1.9
3,risset,3,ramp_90to60BPM_8s_700Hz.mp3,audio,-1.9
3,risset,3,rissettrhythm reverse-1.5.mp3,haptic,-2.1
3,risset,3,ramp_60to90BPM_8s_700Hz.mp3,audio,0.1
3,risset,3,ramp_80to60BPM_8s_700Hz.mp3,audio,-2.6
3,risset,3,ramp_60to100BPM_8s_700Hz.mp3,audio,2.9
3,risset,3,rissettrhythm-1.5.mp3,haptic,4.7
3,risset,3,ramp_60to60BPM_8s_700Hz.mp3,audio,-0.7
3,risset,3,rissettrhythm reverse.mp3,audio,-4.8
3,risset,3,ramp_90to60BPM_8s_700Hz.mp3,both,-2.8
3,risset,3,ramp_60to60BPM_8s_700Hz.mp3,haptic,0.0
3,risset,3,rissettrhythm reverse-1.5.mp3,audio,-1.7
3,risset,3,ramp_100to60BPM_8s_700Hz.mp3,haptic,-1.0
3,risset,3,ramp_90to60BPM_8s_700Hz.mp3,haptic,-2.3
3,risset,3,ramp_60to90BPM_8s_700Hz.mp3,haptic,2.4
3,risset,3,rissettrhythm.mp3,both,5.1
3,risset,3,ramp_100to60BPM_8s_700Hz.mp3,both,-1.7
3,risset,3,ramp_80to60BPM_8s_700Hz.mp3,haptic,-1.9
3,risset,3,ramp_100to60BPM_8s_700Hz.mp3,audio,-2.9
